name,i2,i3,o1,i1,i4,o2
RZE_resampled_5064,6.0,11.3,0.3,0.62,1.5000000000000002,2.9
RZE_resampled_5065,6.0,11.3,0.3,0.6499999999999999,1.5,2.9
RZE_resampled_5066,6.0,11.3,0.3,0.6799999999999999,1.5,2.8999999999999995
RZE_resampled_5067,6.0,11.3,0.3,0.5994941385648583,1.535525886923419,2.9199716570028285
RZE_resampled_5068,6.0,11.3,0.3,0.6,1.5200000000000002,2.9
RZE_resampled_5069,6.0,11.3,0.3,0.6,1.55,2.9
RZE_resampled_5070,6.0,11.3,0.3,0.6,1.58,2.8999999999999995
RZE_resampled_5071,6.0,11.3,0.3,0.5980341570399134,1.5193302833901514,2.817860323090977
RZE_resampled_5072,6.0,11.3,0.3,0.6,1.4800000000000002,2.9
RZE_resampled_5074,6.0,11.3,0.3,0.6,1.42,2.8999999999999995
RZE_resampled_5075,6.0,11.3,0.3,0.5474986581830654,1.4462948996337088,2.9734840784384207
RZE_resampled_5076,6.0,11.3,0.3,0.58,1.4800000000000002,2.9
RZE_resampled_5077,6.0,11.3,0.3,0.55,1.45,2.9
RZE_resampled_5078,6.0,11.3,0.3,0.52,1.42,2.8999999999999995
RZE_resampled_5079,6.0,11.3,0.3,0.6428436025532613,1.4973840049494174,2.9514795533504183
RZE_resampled_5080,6.0,11.3,0.3,0.62,1.5000000000000002,3.1000000000000005
RZE_resampled_5081,6.0,11.3,0.3,0.6499999999999999,1.5,3.1
RZE_resampled_5082,6.0,11.3,0.3,0.6799999999999999,1.5,3.1000000000000005
RZE_resampled_5083,6.0,11.3,0.3,0.5903496764579282,1.5083716861345695,3.1232544428625353
RZE_resampled_5084,6.0,11.3,0.3,0.58,1.5000000000000002,3.1000000000000005
RZE_resampled_5086,6.0,11.3,0.3,0.52,1.5,3.1000000000000005
RZE_resampled_5087,6.0,11.3,0.3,0.5443388167103616,1.481869549602932,3.0813225014827195
RZE_resampled_5088,6.0,11.3,0.3,0.6,1.5200000000000002,3.1000000000000005
RZE_resampled_5089,6.0,11.3,0.3,0.6,1.55,3.1
RZE_resampled_5090,6.0,11.3,0.3,0.6,1.58,3.1000000000000005
RZE_resampled_5091,6.0,11.3,0.3,0.5897731523199674,1.497999913449383,3.0985963278976905
RZE_resampled_5092,6.0,11.3,0.3,0.62,1.5200000000000002,3.1000000000000005
RZE_resampled_5093,6.0,11.3,0.3,0.6499999999999999,1.55,3.1
RZE_resampled_5094,6.0,11.3,0.3,0.6799999999999999,1.58,3.1000000000000005
RZE_resampled_5095,6.0,11.3,0.3,0.6395062683345077,1.500078225467776,3.1423244132900714
RZE_resampled_5096,6.0,11.3,0.3,0.58,1.5200000000000002,3.1000000000000005
RZE_resampled_5098,6.0,11.3,0.3,0.52,1.58,3.1000000000000005
RZE_resampled_5099,6.0,11.3,0.3,0.6041137849246025,1.5650950392474836,3.1038893892307162
RZE_resampled_5100,6.0,11.3,0.3,0.62,1.5000000000000002,3.3000000000000003
RZE_resampled_5101,6.0,11.3,0.3,0.6499999999999999,1.5,3.3
RZE_resampled_5102,6.0,11.3,0.3,0.6799999999999999,1.5,3.3
RZE_resampled_5103,6.0,11.3,0.3,0.602080460282371,1.4753470120794743,3.2851194344775694
RZE_resampled_5104,6.0,11.3,0.3,0.6,1.5200000000000002,3.3000000000000003
RZE_resampled_5105,6.0,11.3,0.3,0.6,1.55,3.3
RZE_resampled_5106,6.0,11.3,0.3,0.6,1.58,3.3
RZE_resampled_5107,6.0,11.3,0.3,0.6144988745722965,1.5714891714921535,3.2583138888827867
RZE_resampled_5108,6.0,11.3,0.3,0.62,1.5200000000000002,3.3000000000000003
RZE_resampled_5109,6.0,11.3,0.3,0.6499999999999999,1.55,3.3
RZE_resampled_5110,6.0,11.3,0.3,0.6799999999999999,1.58,3.3
RZE_resampled_5111,6.0,11.3,0.3,0.5504005600700186,1.474786062993756,3.3290162351971198
RZE_resampled_5112,6.0,11.3,0.3,0.58,1.5200000000000002,3.3000000000000003
RZE_resampled_5114,6.0,11.3,0.3,0.52,1.58,3.3
RZE_resampled_5115,6.0,11.3,0.3,0.5758217323026434,1.4810656737758152,3.4114010380755233
RZE_resampled_5116,6.0,11.3,0.3,0.6,1.5000000000000002,3.2600000000000002
RZE_resampled_5117,6.0,11.3,0.3,0.6,1.5,3.2
RZE_resampled_5118,6.0,11.3,0.3,0.6,1.5,3.14
RZE_resampled_5119,6.0,11.3,0.3,0.5570166323676284,1.522870361512729,3.266984169147992
RZE_resampled_5120,6.0,11.3,0.3,0.6,1.6200000000000003,2.5
RZE_resampled_5121,6.0,11.3,0.3,0.6,1.65,2.5
RZE_resampled_5122,6.0,11.3,0.3,0.6,1.6800000000000002,2.5
RZE_resampled_5123,6.0,11.3,0.3,0.5279166327344529,1.6359067815145734,2.5216493413705634
RZE_resampled_5124,6.0,11.3,0.3,0.58,1.6000000000000003,2.5
RZE_resampled_5126,6.0,11.3,0.3,0.52,1.6,2.5
RZE_resampled_5127,6.0,11.3,0.3,0.6307880330122123,1.5334997095259548,2.5579425214489104
RZE_resampled_5128,6.0,11.3,0.3,0.6,1.5800000000000003,2.5
RZE_resampled_5130,6.0,11.3,0.3,0.6,1.52,2.5
RZE_resampled_5131,6.0,11.3,0.3,0.6284368076389623,1.6435594894815506,2.5342490372959134
RZE_resampled_5132,6.0,11.3,0.3,0.58,1.6200000000000003,2.5
RZE_resampled_5135,6.0,11.3,0.3,0.6290541546501721,1.6137919565496606,2.4662033586087615
RZE_resampled_5136,6.0,11.3,0.3,0.58,1.5800000000000003,2.5
RZE_resampled_5137,6.0,11.3,0.3,0.55,1.55,2.5
RZE_resampled_5138,6.0,11.3,0.3,0.52,1.52,2.5
RZE_resampled_5139,6.0,11.3,0.3,0.5548823868605399,1.5653711624238753,2.5871936949775565
RZE_resampled_5140,6.0,11.3,0.3,0.6,1.6200000000000003,2.7
RZE_resampled_5141,6.0,11.3,0.3,0.6,1.65,2.7
RZE_resampled_5142,6.0,11.3,0.3,0.6,1.6800000000000002,2.7
RZE_resampled_5143,6.0,11.3,0.3,0.5858600036786944,1.6139986765521335,2.69234865630444
RZE_resampled_5144,6.0,11.3,0.3,0.58,1.6000000000000003,2.7
RZE_resampled_5146,6.0,11.3,0.3,0.52,1.6,2.7
RZE_resampled_5147,6.0,11.3,0.3,0.622971074700499,1.5757736820308885,2.773151535679374
RZE_resampled_5148,6.0,11.3,0.3,0.6,1.5800000000000003,2.7
RZE_resampled_5150,6.0,11.3,0.3,0.6,1.52,2.7
RZE_resampled_5151,6.0,11.3,0.3,0.5229542707464341,1.6414901997678035,2.745374918294825
RZE_resampled_5152,6.0,11.3,0.3,0.58,1.6200000000000003,2.7
RZE_resampled_5153,6.0,11.3,0.3,0.55,1.65,2.7
RZE_resampled_5154,6.0,11.3,0.3,0.52,1.6800000000000002,2.7
RZE_resampled_5155,6.0,11.3,0.3,0.597151756282105,1.6207536713158415,2.610146152821124
RZE_resampled_5156,6.0,11.3,0.3,0.58,1.5800000000000003,2.7
RZE_resampled_5158,6.0,11.3,0.3,0.52,1.52,2.7
RZE_resampled_5159,6.0,11.3,0.3,0.5887017412640624,1.5509228339721797,2.588577523760495
RZE_resampled_5160,6.0,11.3,0.3,0.6,1.6200000000000003,2.9
RZE_resampled_5161,6.0,11.3,0.3,0.6,1.65,2.9
RZE_resampled_5162,6.0,11.3,0.3,0.6,1.6800000000000002,2.8999999999999995
RZE_resampled_5163,6.0,11.3,0.3,0.5965882896420763,1.5131432285213746,2.9243426853936203
RZE_resampled_5164,6.0,11.3,0.3,0.58,1.6000000000000003,2.9
RZE_resampled_5166,6.0,11.3,0.3,0.52,1.6,2.8999999999999995
RZE_resampled_5167,6.0,11.3,0.3,0.6317850946699693,1.6555942360350755,2.9478128777173
RZE_resampled_5168,6.0,11.3,0.3,0.6,1.5800000000000003,2.9
RZE_resampled_5170,6.0,11.3,0.3,0.6,1.52,2.8999999999999995
RZE_resampled_5171,6.0,11.3,0.3,0.593842462718756,1.669356169353159,2.8995091616109625
RZE_resampled_5172,6.0,11.3,0.3,0.58,1.6200000000000003,2.9
RZE_resampled_5173,6.0,11.3,0.3,0.55,1.65,2.9
RZE_resampled_5174,6.0,11.3,0.3,0.52,1.6800000000000002,2.8999999999999995
RZE_resampled_5175,6.0,11.3,0.3,0.5983832976313957,1.633151830162019,2.8925060802508202
RZE_resampled_5176,6.0,11.3,0.3,0.58,1.5800000000000003,2.9
RZE_resampled_5177,6.0,11.3,0.3,0.55,1.55,2.9
RZE_resampled_5178,6.0,11.3,0.3,0.52,1.52,2.8999999999999995
RZE_resampled_5179,6.0,11.3,0.3,0.6037144476891778,1.5808229364366553,2.828230670183489
RZE_resampled_5180,6.0,11.3,0.3,0.6,1.6200000000000003,3.1000000000000005
RZE_resampled_5181,6.0,11.3,0.3,0.6,1.65,3.1
RZE_resampled_5182,6.0,11.3,0.3,0.6,1.6800000000000002,3.1000000000000005
RZE_resampled_5183,6.0,11.3,0.3,0.5698376865561494,1.5771274265827522,3.048593245341472
RZE_resampled_5184,6.0,11.3,0.3,0.58,1.6000000000000003,3.1000000000000005
RZE_resampled_5186,6.0,11.3,0.3,0.52,1.6,3.1000000000000005
RZE_resampled_5187,6.0,11.3,0.3,0.6119500090457305,1.6901755547677082,3.08424525906937
RZE_resampled_5188,6.0,11.3,0.3,0.62,1.6000000000000003,3.1000000000000005
RZE_resampled_5189,6.0,11.3,0.3,0.6499999999999999,1.6,3.1
RZE_resampled_5190,6.0,11.3,0.3,0.6799999999999999,1.6,3.1000000000000005
RZE_resampled_5191,6.0,11.3,0.3,0.6435006210543135,1.5974046239881134,3.0725282726392944
RZE_resampled_5192,6.0,11.3,0.3,0.6,1.5800000000000003,3.1000000000000005
RZE_resampled_5194,6.0,11.3,0.3,0.6,1.52,3.1000000000000005
RZE_resampled_5195,6.0,11.3,0.3,0.5915651288741143,1.5304563948523981,3.1536125934039307
RZE_resampled_5196,6.0,11.3,0.3,0.58,1.6200000000000003,3.1000000000000005
RZE_resampled_5197,6.0,11.3,0.3,0.55,1.65,3.1
RZE_resampled_5198,6.0,11.3,0.3,0.52,1.6800000000000002,3.1000000000000005
RZE_resampled_5199,6.0,11.3,0.3,0.6084584999402922,1.5643972659605707,3.1454303295819974
RZE_resampled_5200,6.0,11.3,0.3,0.6,1.6200000000000003,3.3000000000000003
RZE_resampled_5201,6.0,11.3,0.3,0.6,1.65,3.3
RZE_resampled_5202,6.0,11.3,0.3,0.6,1.6800000000000002,3.3
RZE_resampled_5203,6.0,11.3,0.3,0.5828697271730474,1.5902681852669458,3.270828223917056
RZE_resampled_5204,6.0,11.3,0.3,0.62,1.6000000000000003,3.3000000000000003
RZE_resampled_5205,6.0,11.3,0.3,0.6499999999999999,1.6,3.3
RZE_resampled_5206,6.0,11.3,0.3,0.6799999999999999,1.6,3.3
RZE_resampled_5207,6.0,11.3,0.3,0.590222504544286,1.577933142897101,3.3763526105381616
RZE_resampled_5208,6.0,11.3,0.3,0.58,1.6000000000000003,3.3000000000000003
RZE_resampled_5210,6.0,11.3,0.3,0.52,1.6,3.3
RZE_resampled_5211,6.0,11.3,0.3,0.5771266553390904,1.5516666794753662,3.22337019371872
RZE_resampled_5212,6.0,11.3,0.3,0.6,1.5800000000000003,3.3000000000000003
RZE_resampled_5214,6.0,11.3,0.3,0.6,1.52,3.3
RZE_resampled_5215,6.0,11.3,0.3,0.5837109498683457,1.6177365758094093,3.308512927849613
RZE_resampled_5216,6.0,11.3,0.3,0.58,1.6200000000000003,3.3000000000000003
RZE_resampled_5218,6.0,11.3,0.3,0.52,1.6800000000000002,3.3
RZE_resampled_5219,6.0,11.3,0.3,0.6749952686007544,1.6032488335410455,3.41203291220458
RZE_resampled_5220,6.0,11.3,0.3,0.6,1.6200000000000003,3.5000000000000004
RZE_resampled_5221,6.0,11.3,0.3,0.6,1.65,3.5
RZE_resampled_5222,6.0,11.3,0.3,0.6,1.6800000000000002,3.5
RZE_resampled_5223,6.0,11.3,0.3,0.6221665221129418,1.6041209284131186,3.471550635126977
RZE_resampled_5224,6.0,11.3,0.3,0.62,1.6000000000000003,3.5000000000000004
RZE_resampled_5225,6.0,11.3,0.3,0.6499999999999999,1.6,3.5
RZE_resampled_5226,6.0,11.3,0.3,0.6799999999999999,1.6,3.5
RZE_resampled_5227,6.0,11.3,0.3,0.5762085901950887,1.6471603409018498,3.491338335729825
RZE_resampled_5228,6.0,11.3,0.3,0.58,1.6200000000000003,3.5000000000000004
RZE_resampled_5230,6.0,11.3,0.3,0.52,1.6800000000000002,3.5
RZE_resampled_5231,6.0,11.3,0.3,0.6209389740373658,1.6853831200307043,3.588313650989301
RZE_resampled_5232,6.0,11.3,0.3,0.62,1.6200000000000003,3.5000000000000004
RZE_resampled_5233,6.0,11.3,0.3,0.6499999999999999,1.65,3.5
RZE_resampled_5234,6.0,11.3,0.3,0.6799999999999999,1.6800000000000002,3.5
RZE_resampled_5235,6.0,11.3,0.3,0.5929999870782132,1.6872214127989391,3.5442710489876705
RZE_resampled_5236,6.0,11.3,0.3,0.6,1.6400000000000003,3.5000000000000004
RZE_resampled_5237,6.0,11.3,0.3,0.6,1.7000000000000002,3.5
RZE_resampled_5238,6.0,11.3,0.3,0.6,1.7600000000000002,3.5
RZE_resampled_5239,6.0,11.3,0.3,0.573708509004388,1.5846241939772787,3.3930085196571342
RZE_resampled_5242,6.0,11.3,0.3,0.6,1.62,2.5
RZE_resampled_5243,6.0,11.3,0.3,0.6898691121139343,1.6913682050038086,2.502474736009687
RZE_resampled_5244,6.0,11.3,0.3,0.58,1.7000000000000002,2.5
RZE_resampled_5246,6.0,11.3,0.3,0.52,1.7,2.5
RZE_resampled_5247,6.0,11.3,0.3,0.635031292451915,1.6689783702839187,2.5449835238627982
RZE_resampled_5248,6.0,11.3,0.3,0.6,1.7200000000000002,2.5
RZE_resampled_5249,6.0,11.3,0.3,0.6,1.75,2.5
RZE_resampled_5250,6.0,11.3,0.3,0.6,1.78,2.5
RZE_resampled_5251,6.0,11.3,0.3,0.5836354212327775,1.687828778754374,2.5048784146287226
RZE_resampled_5252,6.0,11.3,0.3,0.58,1.6800000000000002,2.5
RZE_resampled_5254,6.0,11.3,0.3,0.52,1.62,2.5
RZE_resampled_5255,6.0,11.3,0.3,0.6327919936742228,1.7582794009548566,2.519228145040812
RZE_resampled_5256,6.0,11.3,0.3,0.58,1.7200000000000002,2.5
RZE_resampled_5257,6.0,11.3,0.3,0.55,1.75,2.5
RZE_resampled_5258,6.0,11.3,0.3,0.52,1.78,2.5
RZE_resampled_5259,6.0,11.3,0.3,0.5133841937763669,1.74377473762291,2.4916861377721595
RZE_resampled_5262,6.0,11.3,0.3,0.6,1.62,2.7
RZE_resampled_5263,6.0,11.3,0.3,0.5638369991196914,1.704177157775717,2.710270480019175
RZE_resampled_5264,6.0,11.3,0.3,0.58,1.7000000000000002,2.7
RZE_resampled_5266,6.0,11.3,0.3,0.52,1.7,2.7
RZE_resampled_5267,6.0,11.3,0.3,0.6126551410817757,1.7476392569050554,2.7179244327424206
RZE_resampled_5268,6.0,11.3,0.3,0.6,1.7200000000000002,2.7
RZE_resampled_5269,6.0,11.3,0.3,0.6,1.75,2.7
RZE_resampled_5270,6.0,11.3,0.3,0.6,1.78,2.7
RZE_resampled_5271,6.0,11.3,0.3,0.6753740628519789,1.6749495634545717,2.680153993368914
RZE_resampled_5272,6.0,11.3,0.3,0.58,1.6800000000000002,2.7
RZE_resampled_5274,6.0,11.3,0.3,0.52,1.62,2.7
RZE_resampled_5275,6.0,11.3,0.3,0.6149893930933692,1.6567201192334087,2.7064343141109255
RZE_resampled_5276,6.0,11.3,0.3,0.58,1.7200000000000002,2.7
RZE_resampled_5277,6.0,11.3,0.3,0.55,1.75,2.7
RZE_resampled_5278,6.0,11.3,0.3,0.52,1.78,2.7
RZE_resampled_5279,6.0,11.3,0.3,0.6109422069717836,1.5680892772038288,2.673431985001125
RZE_resampled_5280,6.0,11.3,0.3,0.6,1.6800000000000002,2.9
RZE_resampled_5282,6.0,11.3,0.3,0.6,1.62,2.8999999999999995
RZE_resampled_5283,6.0,11.3,0.3,0.5608409997726376,1.6858385714914967,2.9830821162258396
RZE_resampled_5284,6.0,11.3,0.3,0.58,1.7000000000000002,2.9
RZE_resampled_5286,6.0,11.3,0.3,0.52,1.7,2.8999999999999995
RZE_resampled_5287,6.0,11.3,0.3,0.5877910264753063,1.664836474689371,2.925407706085775
RZE_resampled_5288,6.0,11.3,0.3,0.6,1.7200000000000002,2.9
RZE_resampled_5289,6.0,11.3,0.3,0.6,1.75,2.9
RZE_resampled_5290,6.0,11.3,0.3,0.6,1.78,2.8999999999999995
RZE_resampled_5291,6.0,11.3,0.3,0.6780982298091198,1.6950668467042984,2.8896009967816028
RZE_resampled_5292,6.0,11.3,0.3,0.58,1.6800000000000002,2.9
RZE_resampled_5294,6.0,11.3,0.3,0.52,1.62,2.8999999999999995
RZE_resampled_5295,6.0,11.3,0.3,0.583097242449372,1.652498906361512,2.912125409915537
RZE_resampled_5296,6.0,11.3,0.3,0.58,1.7200000000000002,2.9
RZE_resampled_5297,6.0,11.3,0.3,0.55,1.75,2.9
RZE_resampled_5298,6.0,11.3,0.3,0.52,1.78,2.8999999999999995
RZE_resampled_5299,6.0,11.3,0.3,0.6265193728554156,1.5657857387998688,2.8872028822138938
RZE_resampled_5302,6.0,11.3,0.3,0.6,1.62,3.1000000000000005
RZE_resampled_5303,6.0,11.3,0.3,0.5311388296124043,1.7037071194510476,3.0553541138292624
RZE_resampled_5304,6.0,11.3,0.3,0.62,1.7000000000000002,3.1000000000000005
RZE_resampled_5305,6.0,11.3,0.3,0.6499999999999999,1.7,3.1
RZE_resampled_5306,6.0,11.3,0.3,0.6799999999999999,1.7,3.1000000000000005
RZE_resampled_5307,6.0,11.3,0.3,0.5978717923574579,1.6634646506606936,3.1540097611298883
RZE_resampled_5308,6.0,11.3,0.3,0.58,1.7000000000000002,3.1000000000000005
RZE_resampled_5310,6.0,11.3,0.3,0.52,1.7,3.1000000000000005
RZE_resampled_5311,6.0,11.3,0.3,0.5570303875048834,1.6706599857515183,3.0169387958064853
RZE_resampled_5312,6.0,11.3,0.3,0.6,1.7200000000000002,3.1000000000000005
RZE_resampled_5313,6.0,11.3,0.3,0.6,1.75,3.1
RZE_resampled_5314,6.0,11.3,0.3,0.6,1.78,3.1000000000000005
RZE_resampled_5315,6.0,11.3,0.3,0.5964539657007799,1.7709911797941784,3.0910109369032637
RZE_resampled_5316,6.0,11.3,0.3,0.58,1.6800000000000002,3.1000000000000005
RZE_resampled_5318,6.0,11.3,0.3,0.52,1.62,3.1000000000000005
RZE_resampled_5319,6.0,11.3,0.3,0.6297801969690846,1.7167236342456056,3.141245080196351
RZE_resampled_5320,6.0,11.3,0.3,0.6,1.6800000000000002,3.3000000000000003
RZE_resampled_5322,6.0,11.3,0.3,0.6,1.62,3.3
RZE_resampled_5323,6.0,11.3,0.3,0.5671282855088803,1.6590796582966403,3.228992904044778
RZE_resampled_5324,6.0,11.3,0.3,0.62,1.7000000000000002,3.3000000000000003
RZE_resampled_5325,6.0,11.3,0.3,0.6499999999999999,1.7,3.3
RZE_resampled_5326,6.0,11.3,0.3,0.6799999999999999,1.7,3.3
RZE_resampled_5327,6.0,11.3,0.3,0.6494311027175239,1.7713338294024856,3.36188772582167
RZE_resampled_5328,6.0,11.3,0.3,0.58,1.7000000000000002,3.3000000000000003
RZE_resampled_5330,6.0,11.3,0.3,0.52,1.7,3.3
RZE_resampled_5331,6.0,11.3,0.3,0.467485667459108,1.7728949886216492,3.300296211802214
RZE_resampled_5332,6.0,11.3,0.3,0.6,1.7200000000000002,3.3000000000000003
RZE_resampled_5333,6.0,11.3,0.3,0.6,1.75,3.3
RZE_resampled_5334,6.0,11.3,0.3,0.6,1.78,3.3
RZE_resampled_5335,6.0,11.3,0.3,0.6290199397033437,1.7545035763756371,3.242554723303893
RZE_resampled_5336,6.0,11.3,0.3,0.62,1.6800000000000002,3.3000000000000003
RZE_resampled_5337,6.0,11.3,0.3,0.6499999999999999,1.65,3.3
RZE_resampled_5338,6.0,11.3,0.3,0.6799999999999999,1.62,3.3
RZE_resampled_5339,6.0,11.3,0.3,0.6308846791591433,1.7491449360110651,3.2798548640407663
RZE_resampled_5340,6.0,11.3,0.3,0.6,1.6800000000000002,3.5000000000000004
RZE_resampled_5342,6.0,11.3,0.3,0.6,1.62,3.5
RZE_resampled_5343,6.0,11.3,0.3,0.5556881948418497,1.732590637356302,3.421887233047561
RZE_resampled_5344,6.0,11.3,0.3,0.62,1.7000000000000002,3.5000000000000004
RZE_resampled_5345,6.0,11.3,0.3,0.6499999999999999,1.7,3.5
RZE_resampled_5346,6.0,11.3,0.3,0.6799999999999999,1.7,3.5
RZE_resampled_5347,6.0,11.3,0.3,0.6168017806015335,1.6877896992081223,3.601099908283959
RZE_resampled_5348,6.0,11.3,0.3,0.58,1.7000000000000002,3.5000000000000004
RZE_resampled_5350,6.0,11.3,0.3,0.52,1.7,3.5
RZE_resampled_5351,6.0,11.3,0.3,0.6091973943920905,1.741715575960943,3.436814627528707
RZE_resampled_5352,6.0,11.3,0.3,0.6,1.7200000000000002,3.5000000000000004
RZE_resampled_5353,6.0,11.3,0.3,0.6,1.75,3.5
RZE_resampled_5354,6.0,11.3,0.3,0.6,1.78,3.5
RZE_resampled_5355,6.0,11.3,0.3,0.5974827210968219,1.6364470897723342,3.510397151734671
RZE_resampled_5356,6.0,11.3,0.3,0.62,1.6800000000000002,3.5000000000000004
RZE_resampled_5358,6.0,11.3,0.3,0.6799999999999999,1.62,3.5
RZE_resampled_5359,6.0,11.3,0.3,0.6096891763935715,1.6550465474304836,3.3971665280152923
RZE_resampled_5360,6.0,11.3,0.3,0.6,1.8200000000000003,2.5
RZE_resampled_5361,6.0,11.3,0.3,0.6,1.85,2.5
RZE_resampled_5362,6.0,11.3,0.3,0.6,1.88,2.5
RZE_resampled_5363,6.0,11.3,0.3,0.5180881004148659,1.8731680293487303,2.49518897336244
RZE_resampled_5364,6.0,11.3,0.3,0.58,1.8000000000000003,2.5
RZE_resampled_5366,6.0,11.3,0.3,0.52,1.8,2.5
RZE_resampled_5367,6.0,11.3,0.3,0.5560382837695822,1.8572833362179593,2.4923320268307236
RZE_resampled_5368,6.0,11.3,0.3,0.6,1.7800000000000002,2.5
RZE_resampled_5370,6.0,11.3,0.3,0.6,1.72,2.5
RZE_resampled_5371,6.0,11.3,0.3,0.5797974674899571,1.7779879893772337,2.4358337138644144
RZE_resampled_5372,6.0,11.3,0.3,0.58,1.8200000000000003,2.5
RZE_resampled_5373,6.0,11.3,0.3,0.55,1.85,2.5
RZE_resampled_5374,6.0,11.3,0.3,0.52,1.88,2.5
RZE_resampled_5375,6.0,11.3,0.3,0.5614503485819073,1.8113062501324522,2.5940295850052504
RZE_resampled_5376,6.0,11.3,0.3,0.58,1.7800000000000002,2.5
RZE_resampled_5378,6.0,11.3,0.3,0.52,1.72,2.5
RZE_resampled_5379,6.0,11.3,0.3,0.6023057095520934,1.7350086126878113,2.488773493993259
RZE_resampled_5380,6.0,11.3,0.3,0.6,1.8200000000000003,2.7
RZE_resampled_5381,6.0,11.3,0.3,0.6,1.85,2.7
RZE_resampled_5382,6.0,11.3,0.3,0.6,1.88,2.7
RZE_resampled_5383,6.0,11.3,0.3,0.6307816352160743,1.8031151242434187,2.6277406226854643
RZE_resampled_5384,6.0,11.3,0.3,0.58,1.8000000000000003,2.7
RZE_resampled_5386,6.0,11.3,0.3,0.52,1.8,2.7
RZE_resampled_5387,6.0,11.3,0.3,0.6226472417519772,1.7466181657057196,2.794127543879328
RZE_resampled_5388,6.0,11.3,0.3,0.6,1.7800000000000002,2.7
RZE_resampled_5390,6.0,11.3,0.3,0.6,1.72,2.7
RZE_resampled_5391,6.0,11.3,0.3,0.5656656622982179,1.8612721650140307,2.6883448657659152
RZE_resampled_5392,6.0,11.3,0.3,0.58,1.8200000000000003,2.7
RZE_resampled_5393,6.0,11.3,0.3,0.55,1.85,2.7
RZE_resampled_5394,6.0,11.3,0.3,0.52,1.88,2.7
RZE_resampled_5395,6.0,11.3,0.3,0.5963453014993547,1.78407971230564,2.6439903701337655
RZE_resampled_5396,6.0,11.3,0.3,0.58,1.7800000000000002,2.7
RZE_resampled_5398,6.0,11.3,0.3,0.52,1.72,2.7
RZE_resampled_5399,6.0,11.3,0.3,0.6534433050095128,1.710034732479419,2.7081752241902532
RZE_resampled_5400,6.0,11.3,0.3,0.6,1.8200000000000003,2.9
RZE_resampled_5401,6.0,11.3,0.3,0.6,1.85,2.9
RZE_resampled_5402,6.0,11.3,0.3,0.6,1.88,2.8999999999999995
RZE_resampled_5403,6.0,11.3,0.3,0.5699698876002268,1.7837474624008938,2.929729874973449
RZE_resampled_5404,6.0,11.3,0.3,0.58,1.8000000000000003,2.9
RZE_resampled_5406,6.0,11.3,0.3,0.52,1.8,2.8999999999999995
RZE_resampled_5407,6.0,11.3,0.3,0.6794771275536857,1.8576890984736738,2.8540237702530327
RZE_resampled_5408,6.0,11.3,0.3,0.6,1.7800000000000002,2.9
RZE_resampled_5410,6.0,11.3,0.3,0.6,1.72,2.8999999999999995
RZE_resampled_5411,6.0,11.3,0.3,0.6205191617182045,1.7604215521755762,2.8772555688299093
RZE_resampled_5412,6.0,11.3,0.3,0.58,1.8200000000000003,2.9
RZE_resampled_5413,6.0,11.3,0.3,0.55,1.85,2.9
RZE_resampled_5414,6.0,11.3,0.3,0.52,1.88,2.8999999999999995
RZE_resampled_5415,6.0,11.3,0.3,0.5004892940925918,1.708434723907473,2.988605445002147
RZE_resampled_5416,6.0,11.3,0.3,0.58,1.7800000000000002,2.9
RZE_resampled_5418,6.0,11.3,0.3,0.52,1.72,2.8999999999999995
RZE_resampled_5419,6.0,11.3,0.3,0.6247737247787745,1.8470301138707108,2.8982256491274168
RZE_resampled_5420,6.0,11.3,0.3,0.6,1.8200000000000003,3.1000000000000005
RZE_resampled_5421,6.0,11.3,0.3,0.6,1.85,3.1
RZE_resampled_5422,6.0,11.3,0.3,0.6,1.88,3.1000000000000005
RZE_resampled_5423,6.0,11.3,0.3,0.4856106849488958,1.8746003462432026,3.075260115387042
RZE_resampled_5424,6.0,11.3,0.3,0.58,1.8000000000000003,3.1000000000000005
RZE_resampled_5426,6.0,11.3,0.3,0.52,1.8,3.1000000000000005
RZE_resampled_5427,6.0,11.3,0.3,0.6279881576618249,1.8558447774327826,3.0733806072500007
RZE_resampled_5428,6.0,11.3,0.3,0.62,1.8000000000000003,3.1000000000000005
RZE_resampled_5429,6.0,11.3,0.3,0.6499999999999999,1.8,3.1
RZE_resampled_5430,6.0,11.3,0.3,0.6799999999999999,1.8,3.1000000000000005
RZE_resampled_5431,6.0,11.3,0.3,0.594874679905256,1.7664894962991122,3.129948175280356
RZE_resampled_5432,6.0,11.3,0.3,0.6,1.7800000000000002,3.1000000000000005
RZE_resampled_5434,6.0,11.3,0.3,0.6,1.72,3.1000000000000005
RZE_resampled_5435,6.0,11.3,0.3,0.6682703100804381,1.7550951575323444,3.096308349472975
RZE_resampled_5436,6.0,11.3,0.3,0.58,1.8200000000000003,3.1000000000000005
RZE_resampled_5437,6.0,11.3,0.3,0.55,1.85,3.1
RZE_resampled_5438,6.0,11.3,0.3,0.52,1.88,3.1000000000000005
RZE_resampled_5439,6.0,11.3,0.3,0.6466270621987205,1.8155163516844932,2.9904824147478015
RZE_resampled_5440,6.0,11.3,0.3,0.6,1.8200000000000003,3.3000000000000003
RZE_resampled_5441,6.0,11.3,0.3,0.6,1.85,3.3
RZE_resampled_5442,6.0,11.3,0.3,0.6,1.88,3.3
